qid,n_sents,all_exactly_one_strict,all_exactly_one_quoted,all_token_unique,any_zero_quoted,n_short,n_missing_context
5ade07e85542997dc790712f,2,False,False,False,True,0,0
5ae3f0585542995ad6573cad,2,False,False,True,True,0,0
5a810ff7554299260e20a229,2,False,False,False,True,0,0
5add3ca55542997545bbbce4,2,False,False,True,True,1,0
5a7650a55542992db9473759,3,False,False,False,True,0,0
5a85f3865542996432c57142,2,False,False,False,True,0,0
5addffc05542995b365fabb2,4,False,False,False,True,0,0
5ae217a7554299495565d9fd,2,False,False,False,True,0,0
5a7be2e9554299294a54ab47,2,False,False,False,True,0,0
5adea7b455429975fa854f4d,2,False,False,True,True,0,0
5add8ed25542997dc7907000,2,False,False,True,True,0,0
5a83fd2a5542990548d0b24b,2,False,False,True,True,0,0
5a8a07895542992d82986e5c,2,False,False,True,True,0,0
5ab54075554299637185c53e,2,False,False,True,True,0,0
5a729b765542992359bc3136,2,False,False,False,True,0,0
5ae122c95542997b2ef7d0f5,3,False,False,False,True,0,0
5ac3a3e4554299657fa29106,2,False,False,False,True,0,0
5a85d4d95542997175ce2052,2,False,False,True,True,0,0
5ae6dace5542996d980e7c99,2,False,False,False,True,0,0
5adf9b3e554299025d62a2d9,2,False,False,True,True,0,0
5ac0a2c05542992a796ded43,2,False,False,False,True,0,0
5a8322fc55429940e5e1a97b,2,False,False,True,True,0,0
5a7da4bc5542990b8f5039ef,4,False,False,False,True,0,0
5ab3c38155429969a97a81b5,2,False,False,True,True,0,0
5ac4b636554299076e296dd8,2,False,False,True,True,0,0
5ae48b095542995ad6573d6a,2,True,True,True,False,0,0
5a72ce735542991f9a20c5a1,3,False,False,False,True,0,0
5ac48bb05542995c82c4ad60,2,False,False,True,True,0,0
5a8cd99c554299441c6b9f24,4,False,False,False,True,0,0
5ab37a7255429969a97a8158,3,False,False,False,True,0,0
5ae0075a55429925eb1afbea,3,False,False,False,True,0,0
5a7520015542996c70cfae8c,2,False,True,True,False,1,0
5a7612f35542994ccc9186b9,3,False,False,False,True,0,0
5ab7cc5e55429928e1fe3909,4,False,False,False,True,0,0
5ab9757855429970cfb8eb0e,2,False,False,True,True,0,0
5ab4310355429942dd415ecb,2,False,False,True,True,0,0
5ac3e8d5554299076e296cce,2,False,False,False,True,0,0
5a8b298d5542997f31a41c8b,2,False,False,False,True,1,0
5a8a73725542996c9b8d5eed,2,False,False,True,True,0,0
5a7ce79e554299683c1c63d1,2,False,False,False,True,0,0
5ae768b75542997b22f6a738,2,False,False,False,True,0,0
5ae46f6855429970de88d95a,2,False,False,False,True,0,0
5a7b70225542997c3ec9717a,2,False,False,True,True,0,0
5adf3b915542992d7e9f92fc,2,False,False,False,True,0,0
5a7985a2554299148911fa33,2,False,False,True,True,0,0
5a80939b5542996402f6a56e,3,False,False,False,True,0,0
5a8b589a5542995d1e6f1375,3,False,False,False,True,0,0
5ae78d09554299540e5a55f4,2,False,False,True,True,0,0
5a7b5e215542992d025e6828,2,False,False,True,True,0,0
5a7deb6d5542995f4f402307,2,False,False,False,True,0,0
5adde48c5542990dbb2f7ee9,2,False,False,True,True,0,0
5a88ce28554299206df2b36f,2,False,False,True,True,0,0
5adbf2dd55429944faac23c9,3,False,False,True,True,0,0
5a73b34955429978a71e9080,2,False,False,False,True,0,0
5abb094f5542992ccd8e7ec9,3,False,False,False,True,0,0
5a90628a5542995b442420a8,2,False,False,True,True,0,0
5ae1eceb5542997283cd22f8,2,False,False,False,True,0,0
5a7b189855429927d897bf38,2,True,True,True,False,0,0
5a73fa6b5542993a88ae2ed3,4,False,False,True,True,0,0
5aba56ba5542994dbf0198e3,2,False,False,False,True,0,0
5a7db7bc5542990b8f503a3b,2,False,False,False,True,0,0
5ab7b85d55429928e1fe38a1,2,False,False,True,True,0,0
5a7e976d5542994959419a1a,2,False,False,False,True,0,0
5abbd1115542993f40c73bb2,2,False,False,False,True,0,0
5ac3ae9d5542995ef918c1e8,3,False,False,False,True,0,0
5a8b1dfd5542996c9b8d5fa7,3,False,False,True,True,0,0
5abb08795542996cc5e49f5d,2,False,False,False,True,0,0
5a78e60755429974737f78f7,4,False,False,False,True,0,0
5a85b4455542994c784ddb52,3,False,False,True,True,0,0
5ae69ba35542996d980e7c55,2,False,False,True,True,0,0
5adcc408554299473435378f,2,False,False,True,True,0,0
5a7d263b554299452d57bb26,3,False,False,False,True,0,0
5ab3b6125542992ade7c6e53,2,False,False,True,True,0,0
5ae777425542997b22f6a786,2,False,False,True,True,0,0
5adf4d975542993a75d264b1,2,False,False,True,True,0,0
5ae39ec85542991a06ce9a00,2,False,False,True,True,0,0
5ab30da5554299233954feea,3,False,False,True,True,0,0
5a76bf0c554299373536019a,4,False,False,True,True,0,0
5a844dd1554299123d8c21f2,3,False,False,False,True,0,0
5adc94695542990d50227cab,2,False,False,False,True,0,0
5adc389d554299438c868d7b,2,False,False,True,True,0,0
5ab56f9a554299637185c59b,2,False,False,True,True,0,0
5ac154af5542994d76dccdd7,2,False,False,False,True,0,0
5a78c18555429974737f7870,3,False,False,True,True,0,0
5abf7f6a5542994516f454b7,2,False,False,True,True,0,0
5a90b75c5542990a984936c4,2,False,False,False,True,0,0
5a7527a855429916b0164278,2,True,True,True,False,0,0
5ac12776554299294b2190bd,3,False,False,False,True,0,0
5ae191cf5542997b2ef7d201,4,False,False,True,True,0,0
5ab69d9f554299710c8d1eec,2,False,False,False,True,0,0
5a8108995542995ce29dcba1,2,False,False,False,True,0,0
5ab24e56554299449642c86a,2,False,False,False,True,0,0
5a8db568554299653c1aa143,4,False,False,False,True,0,0
5ac3ff9f5542997ea680c9ab,3,False,False,True,True,0,0
5ae663815542996d980e7b41,3,False,False,False,True,0,0
5a75d1f75542992d0ec05ffb,2,False,False,False,True,0,0
5a88f239554299206df2b3ce,3,False,False,True,True,0,0
5a732e4c5542992359bc3268,2,False,False,False,True,0,0
5ac2a872554299657fa29006,2,False,False,True,True,0,0
5adbeafb55429944faac23bd,3,False,False,False,True,0,0
5a8afdce55429971feec45d2,2,False,False,True,True,0,0
5a79e5765542994bb9457139,2,False,False,True,True,0,0
5a77c60f5542995d831812c1,2,False,False,False,True,0,0
5a78add2554299078472772d,2,False,False,True,True,0,0
5a8a64a95542996c9b8d5eca,2,False,False,True,True,0,0
5a88a0915542997e5c09a641,2,False,False,True,True,0,0
5ac44dc55542995c82c4ad23,3,False,True,True,False,0,0
5addf19f5542995b365fab95,2,False,False,True,True,0,0
5ae3b5d75542992f92d8234c,2,False,False,False,True,0,0
5a90224855429933b8a20483,3,False,False,False,True,0,0
5ab8af3c55429916710eb0ac,2,False,False,True,True,0,0
5a85dc3c5542994c784ddb98,3,False,False,False,True,0,0
5ae71ca4554299572ea546f2,2,False,False,False,True,0,0
5ac3e0305542991943173885,2,False,False,True,True,0,0
5ac132d35542994d76dccdbc,3,False,False,False,True,1,0
5ae5e2535542996de7b71a5d,2,False,False,True,True,0,0
5ac23d7e55429951e9e684c0,2,False,False,True,True,0,0
5ae188e65542997b2ef7d1f2,2,False,False,True,True,0,0
5a7a1d395542990198eaf08a,2,False,False,False,True,0,0
5a74610355429979e2882930,3,False,False,False,True,0,0
5ae0f681554299422ee9957f,2,False,False,True,True,0,0
5ab4ed105542991779162d25,4,False,False,False,True,0,0
5a8f741a5542997ba9cb326d,3,False,False,True,True,0,0
5a813fb855429903bc27b95c,2,True,True,True,False,0,0
5aba8b0955429955dce3ee7c,3,False,False,False,True,0,0
5ae3ff1b5542996836b02c0a,2,True,True,True,False,0,0
5ae1fb955542997283cd2305,2,False,False,False,True,0,0
5ab6a93c554299710c8d1f32,2,False,False,False,True,0,0
5abb0ad45542992ccd8e7ed3,2,False,False,False,True,0,0
5a7da0165542990b8f5039d2,2,False,False,True,True,0,0
5ab2fb7d55429976abd1bbec,2,False,False,True,True,0,0
5ae00768554299025d62a3ac,2,False,False,False,True,0,0
5a87782e5542993e715abf54,2,False,False,False,True,0,0
5ab2b1f5554299545a2cfa07,2,False,False,False,True,0,0
5adfbcb8554299603e41839a,2,False,False,True,True,1,0
5a7170575542994082a3e832,2,False,False,True,True,0,0
5a7c42965542996dd594b8f6,2,False,False,False,True,0,0
5ae4c5e255429913cc204501,2,False,False,False,True,0,0
5aba642e55429939ce03dcc1,2,False,False,True,True,0,0
5a84089c5542992ef85e2395,3,True,True,True,False,0,0
5ab58bfb5542997d4ad1f177,2,False,False,False,True,0,0
5a77f1cc55429949eeb29fbb,2,False,False,True,True,0,0
5aba061655429939ce03dc57,3,False,False,False,True,0,0
5abcb387554299700f9d792e,2,False,False,False,True,0,0
5a81ff8d554299676cceb1c5,2,False,False,False,True,0,0
5ae4ee495542993aec5ec0f3,3,False,False,True,True,0,0
5a7437f955429929fddd83f1,2,False,False,False,True,0,0
5ae664dc5542996d980e7b49,2,False,False,True,True,0,0
5a885a98554299206df2b234,2,False,False,False,True,0,0
5a7f88815542994857a7676c,4,False,False,True,True,0,0
5a8257cf55429966c78a6a00,2,False,False,True,True,0,0
5ab78a9a5542995dae37e950,2,False,False,True,True,0,0
5ab64f3855429953192ad2bd,2,False,False,False,True,0,0
5ab579bb5542992aa134a329,3,False,False,False,True,1,0
5ab346a455429976abd1bc81,3,True,True,True,False,0,0
5a90aeda5542990a98493699,2,False,False,False,True,0,0
5a762c36554299109176e6a0,2,False,False,True,True,0,0
5ade15705542997545bbbe45,2,False,False,True,True,1,0
5ab2a0ef554299295394677a,2,False,False,False,True,0,0
5abed9785542994516f45458,4,False,False,True,True,0,0
5adc0c1155429947ff1738d9,2,False,False,True,True,0,0
5a8088b95542995d8a8ddf8f,2,False,False,True,True,0,0
5ac443eb554299194317394d,2,False,False,False,True,0,0
5a8114a95542995ce29dcbb6,2,False,False,True,True,0,0
5add20185542990d50227df4,3,False,False,True,True,0,0
5abc4d1e55429959677d6a7e,3,True,True,True,False,1,0
5a76394255429976ec32bd7f,3,False,False,False,True,0,0
5a8f211f55429924144829de,2,True,True,True,False,0,0
5ae4f20e5542990ba0bbb1a7,2,False,False,False,True,0,0
5a8ccade554299653c1aa126,2,False,False,False,True,0,0
5ae332725542990afbd1e0d7,3,False,False,False,True,0,0
5a77a5c55542992a6e59df52,4,False,False,False,True,1,0
5adbe017554299438c868cbe,2,False,False,False,True,0,0
5add24d15542992ae4cec4a4,3,False,False,False,True,1,0
5a7eb22b5542994959419a58,3,False,False,False,True,1,0
5abbfb43554299114383a0cf,3,False,False,False,True,0,0
5a85d8a85542997b5ce4002d,2,False,False,False,True,0,0
5ac04b795542997d642959f4,3,False,False,True,True,0,0
5add37145542992ae4cec4f3,2,False,False,True,True,0,0
5a7ca4cb55429935c91b527e,3,True,True,True,False,0,0
5a8b5e705542997f31a41cf0,2,False,False,True,True,0,0
5ae5e8985542996de7b71a66,2,False,False,True,True,0,0
5ae033c955429924de1b705e,5,False,False,False,True,0,0
5ab74a4d554299110f219afb,2,False,False,True,True,0,0
5ae0bb9555429906c02dab0e,2,False,False,True,True,0,0
5ade466a55429939a52fe875,2,False,False,False,True,0,0
5ab2798c554299449642c8b7,2,False,False,False,True,0,0
5ae5f81b5542996de7b71a8f,4,False,False,False,True,0,0
5abf23a65542997ec76fd3d7,3,False,False,False,True,0,0
5a8f4b23554299458435d59e,2,False,False,False,True,0,0
5ac2eaf65542990b17b154a5,4,False,False,False,True,0,0
5abca2655542993a06baf939,2,False,False,False,True,0,0
5a83d369554299123d8c21c1,2,False,False,True,True,0,0
5ab8011c5542990e739ec7c0,3,False,False,True,True,0,0
5a88f70655429946c8d6e8e4,2,False,False,True,True,0,0
5a8c6deb554299240d9c2163,2,False,False,True,True,0,0
5ae20c12554299234fd043c5,2,False,False,False,True,0,0
5ae609de55429929b0807a9f,2,False,False,False,True,0,0
5ab1f87e55429970612095a1,3,False,False,True,True,0,0
5ac2ac2755429967731025f3,2,False,False,False,True,0,0
5a7eb29f5542994959419a5a,2,False,False,True,True,0,0
5ac2c7de554299218029db4a,2,False,False,False,True,0,0
5a8a061655429970aeb70213,2,False,False,False,True,0,0
5ab58849554299637185c5c1,2,False,False,True,True,0,0
5ab860c255429934fafe6d91,2,False,False,True,True,0,0
5ab6e0fd554299710c8d1f92,2,False,False,False,True,0,0
5a8a208f55429970aeb7026f,2,False,False,True,True,0,0
5addd5c55542990dbb2f7ea0,2,False,False,False,True,0,0
5a7ef7085542994959419a95,3,False,False,True,True,0,0
5ac39e465542993915413824,2,False,False,True,True,0,0
5a76172055429976ec32bd04,3,False,False,False,True,0,0
5a77c62b5542995d831812c3,3,False,False,True,True,0,0
5a889f545542994846c1ce98,3,False,False,True,True,0,0
5a89b51b5542992e4fca8391,2,False,False,True,True,0,0
5a7cf4d3554299683c1c63f1,2,True,True,True,False,0,0
5ae57c165542992663a4f1f8,2,False,False,False,True,0,0
5abf1f625542993fe9a41dde,3,False,False,False,True,0,0
5a83556e5542990548d0b1d6,2,False,True,True,False,0,0
5a7cbb97554299683c1c635a,2,False,False,True,True,0,0
5a88ecd85542997e5c09a6ce,2,False,False,False,True,0,0
5ac494875542996feb3fe8e7,3,False,False,False,True,0,0
5ae3696b5542990afbd1e134,2,False,False,True,True,0,0
5a7b60425542992d025e6834,2,False,False,False,True,0,0
5a79132a55429970f5fffe4e,3,False,False,True,True,0,0
5adfa130554299025d62a302,2,False,False,True,True,0,0
5a8db833554299441c6ba050,2,False,False,True,True,0,0
5ae22c875542996483e64922,2,False,False,True,True,0,0
5a83812b5542996488c2e44b,2,False,False,True,True,0,0
5a908bb45542995651fb5186,3,False,False,True,True,0,0
5ae07ee155429945ae959384,2,True,True,True,False,0,0
5ae45b9455429970de88d944,2,True,True,True,False,0,0
5a83b6175542990548d0b224,2,False,False,False,True,0,0
5ae5397b5542992663a4f183,3,True,True,True,False,0,0
5a7126575542994082a3e5da,2,False,False,True,True,0,0
5a86f6fb554299211dda2b6e,4,False,False,True,True,0,0
5a778a2555429949eeb29edf,3,False,False,False,True,0,0
5a8b464955429949d91db521,3,False,False,False,True,0,0
5ae3b1b95542992e3233c44b,2,False,False,False,True,0,0
5ae265045542992decbdcce8,3,False,False,False,True,0,0
5a89f9e255429970aeb701d0,2,True,True,True,False,0,0
5a7fcd4755429969796c1b77,2,False,False,False,True,0,0
5adf67375542993a75d264de,4,False,False,True,True,1,0
5ae158fd5542990adbacf760,2,False,False,True,True,0,0
5abbd2ac5542993f40c73bc0,3,False,False,False,True,0,0
5ac558535542993e66e82323,2,False,False,True,True,0,0
5adc2c9355429947ff173904,2,False,False,True,True,0,0
5ab61e92554299710c8d1e69,2,False,False,False,True,0,0
5ab60e06554299110f2199d0,2,False,False,False,True,0,0
5a8b77cc5542995d1e6f13ab,4,False,False,True,True,0,0
5a7309cc5542992359bc320d,3,False,False,False,True,0,0
5adebdf4554299728e26c7af,2,False,False,False,True,0,0
5abb24ae5542996cc5e49fc1,3,False,False,False,True,0,0
5a8a4af855429930ff3c0d80,2,False,False,True,True,0,0
5ac23fe855429951e9e684e2,2,False,False,True,True,0,0
5abede845542993fe9a41d68,2,False,False,True,True,0,0
5a77854b55429949eeb29ebe,2,False,False,False,True,0,0
5ab823da55429934fafe6cee,2,False,False,True,True,0,0
5ab7630c5542993667793fc8,3,False,False,False,True,0,0
5adf42315542993344016c49,2,False,False,False,False,0,0
5ac417f15542997ea680ca05,3,False,False,False,True,0,0
5a7cd0a355429907fabef043,2,True,True,True,False,0,0
5a790b4055429970f5fffe30,3,False,False,False,True,0,0
5a75f27c55429976ec32bcb3,2,False,False,True,True,0,0
5ae246b95542994d89d5b3b8,2,False,False,True,True,0,0
5a78bbce554299029c4b5e6c,2,False,False,True,True,0,0
5a7b696255429927d897bfba,2,False,False,True,True,0,0
5a8119df55429938b61422c3,3,False,False,False,True,0,0
5a7babd2554299294a54aa88,2,False,False,True,True,0,0
5ae68acc55429908198fa5f8,2,False,False,True,True,0,0
5ade16e755429975fa854e30,2,False,False,True,True,0,0
5adf2af35542993a75d26408,2,False,False,False,True,0,0
5a7c46fe55429935c91b514c,3,False,False,True,True,0,0
5ab3ee9255429969a97a8204,2,False,False,False,True,0,0
5ae3aa485542994393b9e73b,2,False,False,False,True,0,0
5ac0139d5542997d642959ba,2,False,False,False,True,0,0
5a777e3855429949eeb29e7e,2,False,False,False,True,0,0
5a88b35a554299206df2b335,2,False,False,True,True,0,0
5ade51dd554299728e26c6c6,2,False,False,True,True,0,0
5add997e5542997545bbbd84,2,False,False,False,True,0,0
5adf3c5d5542992d7e9f9307,2,False,False,True,True,0,0
5ac12846554299294b2190c2,3,False,False,True,True,0,0
5ae72bdc5542991e8301cb87,2,False,False,True,True,0,0
5abc5783554299700f9d787f,3,False,False,True,True,0,0
5abeb8c15542993fe9a41d28,2,False,False,True,True,0,0
5ab9115655429919ba4e2388,2,False,False,False,True,0,0
5a8f8c075542997ba9cb32b0,2,False,False,True,True,0,0
5a77460955429966f1a36cdc,3,False,False,False,True,0,0
5ab6a2f4554299710c8d1f0a,3,False,False,False,True,0,0
5add13575542992ae4cec451,2,False,False,True,True,0,0
5a7660ce5542992d0ec060c7,2,False,False,False,True,0,0
5abfed195542997d64295948,3,False,False,True,True,0,0
5ade883355429939a52fe8e6,2,True,True,True,False,0,0
5a90335b5542995651fb50f1,2,False,False,True,True,0,0
5a7f994355429969796c1adb,2,False,False,True,True,0,0
5a81307c55429903bc27b93b,3,False,False,True,True,0,0
5abffcab5542990832d3a1e4,2,False,False,True,True,0,0
5a7dfff45542995f4f40237c,2,False,False,False,True,0,0
5a7da5e85542990b8f5039f8,2,False,False,True,True,0,0
5ac3dd335542995c82c4ac60,2,False,False,False,True,0,0
5a8394955542990548d0b1ed,3,False,False,True,True,0,0
5adc68b9554299438c868da6,2,False,False,False,True,0,0
5ab4402d5542991779162c35,4,False,False,False,True,0,0
5ab6d81c554299710c8d1f81,2,False,False,True,True,0,0
5ab990925542996be2020553,3,False,False,True,True,0,0
5ae74456554299572ea547a3,2,False,False,True,True,0,0
5ab29492554299706120965e,2,False,False,False,True,0,0
5a87990d5542994846c1cdac,2,False,False,False,True,0,0
5a7103795542994082a3e4be,2,True,True,True,False,0,0
5a860c0a55429960ec39b613,3,False,False,False,True,0,0
5a7fca2055429969796c1b68,3,False,False,False,True,0,0
5ac3006555429921a00ab0cd,3,False,False,True,True,0,0
5a8b7eeb5542995d1e6f13c2,2,False,False,False,True,0,0
5abe446e5542993f32c2a0d4,3,False,False,False,True,0,0
5ac1c0345542994ab5c67dfe,2,False,False,True,True,0,0
5abd3b9855429924427fcf50,3,False,False,False,True,0,0
5a71838f5542994082a3e860,2,False,False,False,True,0,0
5a7efb175542994959419a99,2,False,False,True,True,0,0
5ab9651255429970cfb8eab4,2,False,False,False,True,0,0
5a77c8df5542995d831812d0,3,True,True,True,False,0,0
5a8db0d4554299068b959dab,2,False,False,True,True,0,0
5a7e0c4e5542997cc2c4750d,2,False,False,True,True,0,0
5ae0211b554299025d62a41d,3,False,False,False,True,0,0
5ade5ad65542997c77adee0e,2,False,False,False,True,0,0
5abf15195542997ec76fd3b0,3,False,False,False,True,0,0
5a8e6e115542990e94052b08,4,False,False,True,True,0,0
5abcd0585542993a06baf96f,2,False,False,True,True,0,0
5adc61f055429947ff173940,2,False,False,False,True,0,0
5ab746b65542992aa3b8c80a,2,False,False,False,True,0,0
5a80e45155429938b6142237,5,False,False,True,True,0,0
5ae72c63554299572ea54756,2,True,True,False,False,0,0
5ade8d4955429939a52fe8f2,2,False,False,True,True,0,0
5ae336ec5542991a06ce995c,2,False,False,True,True,0,0
5add00965542992c1e3a2505,2,False,False,False,True,0,0
5ae389c55542991a06ce99e2,3,False,False,False,True,0,0
5ab78a8555429928e1fe3876,2,False,False,True,True,0,0
5a7bd1a4554299294a54ab11,3,False,False,False,True,0,0
5a74f7db5542996c70cfae5b,2,False,False,True,True,0,0
5a8f90de55429918e830d269,2,False,False,True,True,0,0
5a77d5ae5542995d831812ff,2,False,False,True,True,0,0
5adda9b95542997545bbbd9d,2,False,False,False,True,0,0
5abbef6055429931dba145da,2,False,False,False,True,0,0
5ab7f2fe55429928e1fe3955,4,False,False,False,True,0,0
5a81cf575542990a1d231ed2,2,False,False,False,True,0,0
5a8c467c554299653c1aa013,2,False,False,True,True,0,0
5a736a3c55429901807db039,2,False,False,True,True,0,0
5ae005ae55429925eb1afbe6,3,False,False,True,True,0,0
5ae2ddad55429928c4239510,2,False,False,False,True,0,0
5a83909b5542992ef85e2308,2,False,False,True,True,0,0
5ab58ade5542997d4ad1f175,3,False,False,True,True,0,0
5ae517a755429913cc20458e,4,False,False,True,True,0,0
5a8bb11a5542996e8ac889d9,2,False,False,True,True,0,0
5ae3d0805542992f92d8237c,3,False,False,False,True,0,0
5a7a45405542994f819ef1a6,2,False,False,True,True,0,0
5ab458bc5542990594ba9c03,2,False,False,False,True,0,0
5ae0ca2455429945ae959453,2,False,False,True,True,0,0
5ae5e4d555429929b08079fb,2,False,False,True,True,0,0
5a7100a95542994082a3e4a6,2,False,False,True,True,0,0
5a8efc295542997ba9cb3165,2,True,True,True,False,0,0
5a826bd85542995ce29dcd02,2,False,False,True,True,0,0
5a7654765542992db9473767,2,False,False,False,True,0,0
5ab4975f5542991779162cfd,2,False,False,False,True,0,0
5a906dc65542990a9849364d,2,False,False,False,True,0,0
5ac2c26d554299218029db1e,2,False,False,False,True,0,0
5a8dcc11554299068b959df5,5,False,False,False,True,0,0
5a8ddcf1554299068b959e09,2,False,False,True,True,0,0
5ae2491b554299492dc91c11,2,False,False,True,True,0,0
5a8f50645542992414482a35,2,False,False,False,True,0,0
5ac2aa8c554299657fa29008,2,False,False,False,True,0,0
5a72aee25542994cef4bc3d8,2,False,False,True,True,0,0
5a778fc155429967ab1051fe,2,False,False,False,True,0,0
5ac38ea9554299741d48a293,2,False,False,True,True,0,0
5a7d311e554299452d57bb4e,2,False,False,False,True,0,0
5a8b581c55429949d91db55f,2,True,True,True,False,0,0
5ae72d3c5542991e8301cb9a,2,False,False,False,True,0,0
5ab8f1f45542991b5579f076,2,False,False,False,True,0,0
5ae49c6d55429970de88d9dc,3,False,False,True,True,0,0
5ac0b64a5542992a796ded6b,3,False,False,True,True,1,0
5ac0c2fe554299012d1db62d,3,False,False,False,True,0,0
5a887b63554299206df2b2b3,2,False,False,True,True,0,0
5a7cec1d55429909bec7688c,2,False,False,False,True,0,0
5abaf3245542996cc5e49f2e,4,False,False,False,True,0,0
5ae40d6355429970de88d8c0,2,False,False,False,True,0,0
5a9090c755429933b8a2055c,2,False,False,True,True,0,0
5ade29535542997c77aded88,2,False,False,True,True,0,0
5a8adc8655429950cd6afbbd,2,False,False,True,True,0,0
5ab921dd55429919ba4e23c9,2,False,False,True,True,0,0
5ae532f855429908b6326570,4,False,False,True,True,0,0
5ab6e63d554299110f219a75,2,False,False,True,True,0,0
5ae78dcb554299540e5a55fd,2,False,False,False,True,0,0
5ae75c8f5542997b22f6a6fa,3,False,False,True,True,0,0
5ae70ce1554299572ea54695,2,False,False,True,True,0,0
5abd599f55429924427fcfbc,2,False,False,True,True,0,0
5abe69d055429965af743ef6,2,False,False,True,True,0,0
5a8783865542996e4f30881a,2,False,False,True,True,0,0
5ae22a915542996483e6491a,2,False,False,False,True,0,0
5ac51e4f5542994611c8b3b7,2,True,True,True,False,0,0
5a87edfc55429938390d3eb4,3,False,False,True,True,1,0
5a8f5f4b5542997ba9cb3238,2,False,False,False,True,0,0
5ac2c60f554299657fa29043,2,False,False,True,True,0,0
5ab6a0e355429953192ad340,4,False,False,False,True,0,0
5ab4d3ba5542996a3a969fd2,2,True,True,True,False,0,0
5ac3f8cb5542997ea680c9a1,3,False,False,True,True,0,0
5ac5023c55429924173fb54e,3,False,False,False,True,0,0
5ae0432b55429942ec259c65,2,False,False,True,True,0,0
5ab70000554299110f219a8e,2,True,True,True,False,0,0
5a74620855429979e2882932,2,False,False,False,True,0,0
5ab6f038554299710c8d1fc8,3,True,True,True,False,0,0
5ac135cb5542991316484a81,2,False,False,True,True,0,0
5a836f375542992ef85e22c2,2,False,False,True,True,0,0
5ae66d1b5542992ae0d16345,2,False,False,False,True,0,0
5ae64ea05542992ae0d162c7,2,True,True,True,False,0,0
5add525d5542992200553aa2,2,False,False,True,True,0,0
5a7bcb8e55429927d897c048,4,False,False,False,True,0,0
5ae7e7e85542994a481bbdfb,2,False,False,True,True,0,0
5a90c8c85542995651fb51ef,3,False,False,False,True,0,0
5ab5eab35542992aa134a3dd,2,False,False,True,True,0,0
5a8836c45542994846c1ce30,3,False,False,True,True,1,0
5a8077605542996402f6a53c,2,False,False,True,True,0,0
5abebab95542993fe9a41d37,2,False,False,False,True,0,0
5ade6087554299728e26c6f9,2,True,True,True,False,0,0
5a7aa6d35542995eb53be888,2,False,False,True,True,0,0
5ae25e255542994d89d5b3f9,3,False,False,False,True,0,0
5a72988f5542991f9a20c51f,4,False,False,True,True,0,0
5a735b845542991f29ee2dae,2,False,False,True,True,0,0
5ae339eb5542990afbd1e0e8,2,False,False,False,True,0,0
5a74b56255429974ef308c3a,3,False,False,False,True,0,0
5ab98b2a554299743d22eb66,3,False,False,False,True,0,0
5ae1290b5542997b2ef7d111,2,False,False,False,True,0,0
5ade901655429939a52fe8f7,2,False,False,True,True,0,0
5a7ceb3c5542990527d55542,3,False,False,True,True,0,0
5a8ce6b0554299585d9e375e,2,False,False,True,True,0,0
5adfa443554299025d62a318,2,False,False,False,True,0,0
5a8dcd515542994ba4e3dd20,2,True,True,True,False,0,0
5a77bf1455429967ab10525f,3,False,False,False,True,0,0
5ac26b4c5542992f1f2b38bd,2,False,False,True,True,0,0
5ac1cb7b55429964131be294,2,False,False,True,True,0,0
5a7c3f4355429935c91b5140,2,False,False,False,True,0,0
5a7da50f5542990b8f5039f0,2,False,False,True,True,0,0
5a80e9a455429938b614224d,4,False,False,True,True,0,0
5ac1694155429964131be1da,4,False,False,True,True,1,0
5abd4e8c5542993062266c49,2,False,False,True,True,0,0
5a8a07cc5542992d82986e5d,3,False,False,False,True,0,0
5ae52a0855429908b632652f,2,False,False,True,True,0,0
5a8e0fd855429917b4a5bcff,2,True,True,True,False,0,0
5abeaac85542990832d3a08c,2,False,False,True,True,0,0
5adca7925542990d50227cd2,3,False,False,False,True,0,0
5a88dd8a55429946c8d6e8c4,3,False,False,False,True,0,0
5a84539355429933447460dc,4,False,False,True,True,0,0
5a8eef7c5542990e94052bc7,3,False,False,True,True,0,0
5a811ebf554299260e20a24a,2,False,False,True,True,0,0
5a8353a1554299123d8c20ea,3,False,False,False,True,0,0
5ac3b99f554299657fa2911a,2,False,False,False,True,0,0
5abffc8f554299012d1db554,3,False,False,True,True,0,0
5ae372f25542990afbd1e155,2,False,False,True,True,0,0
5ac3276c5542995ef918c141,2,False,False,True,True,0,0
5ae5023955429960a22e0236,2,False,False,True,True,0,0
5a80f10455429938b6142264,3,False,False,False,True,0,0
5a85267c5542994c784ddb0f,2,False,False,False,True,0,0
5a75f1ef55429976ec32bcb2,3,False,False,True,True,0,0
5ae615cf554299546bf8306c,2,False,False,True,True,0,0
5ab442335542991779162c3d,2,False,False,True,True,0,0
5ae75df15542995703ce8bf7,2,False,False,False,True,0,0
5ae628945542992ae0d16254,4,False,False,False,True,0,0
5a86fad45542991e771816a5,6,False,False,False,True,2,0
5add546c5542992200553ab4,3,False,False,True,True,0,0
5a7ca64355429907fabeefe6,2,False,False,True,True,0,0
5a7ceb7355429909bec76887,2,False,False,False,True,0,0
5ab55e07554299637185c57d,2,False,False,True,True,0,0
5a8d7a5f55429941ae14dfc0,3,False,False,True,True,0,0
5a79125c554299148911f9e2,3,False,False,False,True,0,0
5abe37995542993f32c2a091,2,False,False,False,True,0,0
5abf9aa15542994516f454d3,2,False,False,False,True,0,0
